baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_ensembl,gene
20.5861234324781,2.00200249433202,0.852237630403165,2.34911299725751,0.0188181949831019,0.0865310810473368,CXorf56_ENSG00000018610,CXorf56
90.6424961961509,1.75758422082446,0.748455193252148,2.34828248460339,0.0188602114413139,0.0866974509231438,TADA2A_ENSG00000276234,TADA2A
5.25356603701422,-2.62728865602598,1.11897961942279,-2.34793253641316,0.0188779402219829,0.0867521057463657,ALAS2_ENSG00000158578,ALAS2
16.5743374198573,-1.75608063735436,0.747978584521755,-2.34776860420031,0.0188862502294573,0.0867634569137437,HSD17B2_ENSG00000086696,HSD17B2
129.244641148776,1.4334205297162,0.610585299343748,2.34761716545884,0.0188939297637578,0.0867719055641885,HERC6_ENSG00000138642,HERC6
155.029327430797,-1.31904177894493,0.561956775974844,-2.34722995671108,0.0189135777319969,0.0868352980112107,MAP3K2_ENSG00000169967,MAP3K2
241.445349781459,-1.42286061213975,0.6062566870104,-2.34696068946674,0.0189272515757512,0.0868712315912683,NSRP1_ENSG00000126653,NSRP1
27.0569899105606,-3.85583036346502,1.64318927096233,-2.34655278707295,0.0189479820125934,0.0869395209268377,KLRF1_ENSG00000150045,KLRF1
106.429675901138,-1.62842084682877,0.694145117608971,-2.34593719024917,0.0189793054992158,0.087017395978136,QSOX1_ENSG00000116260,QSOX1
9.66660380433655,2.13428933590274,0.909868245545896,2.3457125208521,0.0189907486515954,0.087017395978136,DHRS4_ENSG00000157326,DHRS4
104.03849470382,1.52762683488007,0.651227453948365,2.34576540902588,0.018988054339936,0.087017395978136,ORMDL3_ENSG00000172057,ORMDL3
10.8104762579053,1.95330100138771,0.832709354524623,2.3457176153651,0.0189904891044369,0.087017395978136,ZNF578_ENSG00000258405,ZNF578
39.0380408057778,2.47192250170046,1.05383531902135,2.34564400820806,0.0189942394263374,0.087017395978136,AC073111.4_ENSG00000284691,AC073111.4
7.19108503203534,-1.49998093244919,0.639653608713714,-2.34498940053746,0.0190276205167987,0.0871434519167935,OR52A1_ENSG00000182070,OR52A1
1.57626814404231,2.50771762663597,1.06957763680424,2.34458681665101,0.0190481753587098,0.0871997612530459,MEIS3_ENSG00000105419,MEIS3
27.8135953115653,-1.7611292114554,0.751168756460275,-2.34451872007344,0.0190516541042867,0.0871997612530459,BCL7A_ENSG00000110987,BCL7A
25.18254016747,-1.53579990661723,0.65509286582342,-2.34440029305892,0.0190577053268042,0.0872005937912936,PEX5_ENSG00000139197,PEX5
859.394505341962,-1.34151361663835,0.572340929655955,-2.34390648497699,0.0190829553754172,0.0872627426764342,SHKBP1_ENSG00000160410,SHKBP1
317.52969417539,-1.74954188815149,0.746421864940708,-2.34390492873686,0.0190830349973571,0.0872627426764342,P2RY13_ENSG00000181631,P2RY13
54.7276242226639,-1.72063154334471,0.734258502040672,-2.34335937352129,0.0191109651513486,0.0873622491054667,AK9_ENSG00000155085,AK9
43.8547446033281,-2.15193271690429,0.918398745645105,-2.34313551396754,0.0191224361641635,0.0873622491054667,CAMLG_ENSG00000164615,CAMLG
23.9469898744828,-2.88204371883963,1.22995649046826,-2.34320786237112,0.0191187282286521,0.0873622491054667,TAS2R43_ENSG00000255374,TAS2R43
98.4629114039001,1.62342933268823,0.692961588667351,2.34274072219542,0.0191426807548375,0.0873750924682895,DCLRE1C_ENSG00000152457,DCLRE1C
1.04262632883423,3.36842719526867,1.43781727320524,2.34273663144945,0.0191428906228904,0.0873750924682895,CD109_ENSG00000156535,CD109
2.59687650150496,-2.91397218169295,1.24372967015648,-2.34293050299776,0.0191329466173619,0.0873750924682895,XKR7_ENSG00000260903,XKR7
15.7734708829848,-1.83985676060989,0.785457710834031,-2.34240078776012,0.0191601273159722,0.0874269077191028,NR1D1_ENSG00000126368,NR1D1
26.4349447688138,1.9744085179007,0.842982646256477,2.34216982599661,0.019171988967061,0.087454172577103,PIGC_ENSG00000135845,PIGC
25.5768433484009,1.45007428215553,0.619183759044817,2.34191265674101,0.0191852041252954,0.0874875929065421,NABP2_ENSG00000139579,NABP2
646.246676141967,1.2688418822673,0.54186373727648,2.34162538472267,0.0191999755884687,0.0875012384410673,UTRN_ENSG00000152818,UTRN
51.9102230462425,2.14226874039593,0.914822719095637,2.34173102140894,0.0191945426183646,0.0875012384410673,AL928654.3_ENSG00000257341,AL928654.3
48.5668806400801,-2.14027708913619,0.914303129584727,-2.34088347713334,0.0192381703085273,0.0876484195871786,MVK_ENSG00000110921,MVK
230.140936231392,1.46143373701494,0.624390691652888,2.34057579101032,0.0192540300075254,0.0876937841268564,TIAL1_ENSG00000151923,TIAL1
2.82140806995827,3.11307543027444,1.33045617121577,2.33985568079986,0.0192911928041149,0.0878176993045556,PPT2-EGFL8_ENSG00000258388,PPT2-EGFL8
1.44491625207655,3.05854460695331,1.30717114208756,2.33981956032842,0.0192930585266251,0.0878176993045556,AC027796.3_ENSG00000262304,AC027796.3
30.6415898734366,-1.57334716585514,0.672466400627826,-2.33966658317239,0.019300961969204,0.087826766302133,STAC3_ENSG00000185482,STAC3
12.4390613292259,-2.59170628487697,1.10787524953095,-2.33934848348154,0.0193174053949042,0.0878746760416694,DSP_ENSG00000096696,DSP
47.3837896053479,-2.13806193546228,0.914134215336622,-2.33889280106965,0.0193409821694538,0.0879280820353656,NUSAP1_ENSG00000137804,NUSAP1
9.13964985946109,3.88387996846588,1.66050133105458,2.33898034035253,0.019336450981495,0.0879280820353656,AMACR_ENSG00000242110,AMACR
66.8158315728674,-2.33026920612711,0.996406412896266,-2.33867343281512,0.0193523411340839,0.0879528088801117,SPATC1_ENSG00000186583,SPATC1
5.40359022520296,3.72310519778569,1.59218756371081,2.33835842123304,0.0193686627392754,0.0880000679869767,KIF18A_ENSG00000121621,KIF18A
18.5340819647344,2.36593979464845,1.01190603667833,2.33810226334339,0.019381943841024,0.0880100913049843,NLRX1_ENSG00000160703,NLRX1
13.7313253046939,2.83944100709865,1.21442895956664,2.33808736586114,0.0193827164804408,0.0880100913049843,MON1A_ENSG00000164077,MON1A
5.52986341232843,5.7400543417377,2.45532718613901,2.33779610886153,0.0193978275705277,0.0880517947495661,LRRC32_ENSG00000137507,LRRC32
107.126702513392,1.38104904933362,0.590789686881395,2.33763229115216,0.0194063313362648,0.0880634895121826,NUDT21_ENSG00000167005,NUDT21
63.8647493203414,2.31591327977756,0.990867356412603,2.33725862981523,0.0194257402591702,0.088097748177806,ADGRE3_ENSG00000131355,ADGRE3
1.39072812612514,6.05041620000597,2.58862386048931,2.33730990908131,0.0194230756796404,0.088097748177806,SLC25A10_ENSG00000183048,SLC25A10
1.75297848315405,2.91985933391933,1.249645448929,2.33655020823848,0.0194625840450909,0.0882379039236849,SPATS1_ENSG00000249481,SPATS1
160.573934775478,-2.55358698983984,1.0932995205891,-2.33567009017245,0.0195084424979654,0.0884188316632923,POLE4_ENSG00000115350,POLE4
62.7073367318991,1.71514911811071,0.734610317385526,2.3347740666302,0.0195552266449577,0.0886038433254455,KIF13B_ENSG00000197892,KIF13B
669.096970027107,-1.26385140729452,0.541370438410061,-2.33454085710017,0.0195674192941547,0.0886239442065624,FERMT3_ENSG00000149781,FERMT3
1.61128597906198,-2.62544342411576,1.12464648887489,-2.3344610507274,0.0195715932517824,0.0886239442065624,LCTL_ENSG00000188501,LCTL
13.9448747481915,1.9022071583324,0.814890843800719,2.33430915662317,0.0195795396227378,0.0886329129113394,HTN1_ENSG00000126550,HTN1
0.621716811151943,-3.59134294521085,1.53881527071869,-2.33383630481749,0.0196042950058493,0.08871794422842,C7_ENSG00000112936,C7
1.30527997662642,6.33036792722005,2.71331273207254,2.3330771467632,0.0196440966652308,0.0888680268021139,C3orf20_ENSG00000131379,C3orf20
203.281307435252,-1.25779639049017,0.539138237609776,-2.3329756688498,0.0196494223628555,0.0888680268021139,REL_ENSG00000162924,REL
1.07407008330558,3.6395254780324,1.56056061067239,2.33219104284855,0.0196906431791241,0.0889514411501188,AOC1_ENSG00000002726,AOC1
38.2036161517822,1.72569743561879,0.73999004731595,2.33205492679008,0.0196978018027792,0.0889514411501188,WRAP73_ENSG00000116213,WRAP73
68.4279097614322,1.71088563063162,0.733617160943492,2.33212324045322,0.0196942087625891,0.0889514411501188,ZNF44_ENSG00000197857,ZNF44
7.41216066277163,-3.23321093513008,1.38634273109136,-2.33218731747872,0.0196908390737459,0.0889514411501188,UNC13B_ENSG00000198722,UNC13B
36.1032217393134,2.60698021405834,1.11783501611255,2.33216903790019,0.0196918003106624,0.0889514411501188,MROH6_ENSG00000204839,MROH6
6.96867189772644,-3.91094548267715,1.67786956454136,-2.33089959155806,0.0197586548328572,0.0891991293988939,SEMA3G_ENSG00000010319,SEMA3G
171.491660004565,1.22682028919871,0.526367742313904,2.3307284823451,0.0197676813233327,0.0892127707839472,MORF4L2_ENSG00000123562,MORF4L2
109.041671741304,-1.37180302698589,0.588659295145944,-2.33038540000594,0.0197857907264984,0.0892326680822127,LSM14B_ENSG00000149657,LSM14B
97.728923055563,-1.6430458049966,0.705077988964704,-2.33030364117473,0.0197901084560067,0.0892326680822127,TMEM120A_ENSG00000189077,TMEM120A
151.245764077221,1.80290257419832,0.773650023480398,2.33038521227939,0.0197858006395,0.0892326680822127,SLFN12L_ENSG00000205045,SLFN12L
172.289450296715,-1.49956550998604,0.643593847587237,-2.32998732913272,0.019806820821195,0.0892809274698101,GBA2_ENSG00000070610,GBA2
40.9867427414369,-2.32261493163322,0.996998346439061,-2.32960760660117,0.0198268997582759,0.089344328088779,PPOX_ENSG00000143224,PPOX
112.777707840478,1.9495812423753,0.83707746244704,2.32903324941525,0.0198573043414065,0.0894542057611513,DDX27_ENSG00000124228,DDX27
3.15680165467306,-2.73731566220681,1.17581567166331,-2.32801426973209,0.0199113459610708,0.0896704658816696,CEACAM5_ENSG00000105388,CEACAM5
218.231240203391,-1.60044503640738,0.687568002142636,-2.32768981601818,0.0199285803024961,0.0897208841073285,ATP2A2_ENSG00000174437,ATP2A2
206.274483955031,-1.8310123201659,0.786750867958776,-2.32730892933929,0.0199488288671407,0.089763205461417,TBL1X_ENSG00000101849,TBL1X
42.8696042141159,-1.65687079248778,0.711932699507471,-2.32728570219353,0.0199500642413407,0.089763205461417,ZNF362_ENSG00000160094,ZNF362
92.1346409072331,-1.33642995197745,0.574287672622201,-2.32710889627024,0.0199594701462204,0.0897783372577644,DNASE1L1_ENSG00000013563,DNASE1L1
51.6057627362415,1.90423613736025,0.818401413895262,2.32677522915906,0.019977231461779,0.0898148166258645,CHCHD7_ENSG00000170791,CHCHD7
0.334569717148056,3.49866152854463,1.50368216126718,2.32672942372093,0.0199796707914439,0.0898148166258645,AMER3_ENSG00000178171,AMER3
58.4241019214982,1.6481365792717,0.70853094570236,2.32613210371203,0.0200115043699913,0.0898220303398672,NOMO1_ENSG00000103512,NOMO1
10.7776148590426,2.40715168409273,1.03476157641127,2.32628630494876,0.0200032821314389,0.0898220303398672,TACO1_ENSG00000136463,TACO1
96.8618992929062,-2.33231991808827,1.00255735435954,-2.32637056418406,0.0199987905500737,0.0898220303398672,C18orf21_ENSG00000141428,C18orf21
2.95686945111658,1.55609085160311,0.668943954760133,2.32619016963998,0.020008407862425,0.0898220303398672,WTIP_ENSG00000142279,WTIP
296.560982162838,-1.63455518179179,0.702601526363927,-2.32643272247197,0.0199954776614409,0.0898220303398672,MITD1_ENSG00000158411,MITD1
82.5472627187058,-1.7268108617766,0.742391222114382,-2.32601196018794,0.0200179126452434,0.0898236569526972,SAMD4A_ENSG00000020577,SAMD4A
36.6755101084127,1.64938414282227,0.709209620221255,2.32566521349175,0.0200364176391149,0.0898795461546892,VPS45_ENSG00000136631,VPS45
65.2506665366737,2.67799313407078,1.15180604003282,2.32503827987782,0.0200699134037741,0.0900026270570092,GRB10_ENSG00000106070,GRB10
68.62682466106,2.31458948272028,0.995906960234821,2.3241021251368,0.0201200211834697,0.0902001070376614,ECI1_ENSG00000167969,ECI1
5.37174615690273,-2.29083876655184,0.985738294459244,-2.32398272384106,0.02012641999393,0.0902015752186478,RHEBL1_ENSG00000167550,RHEBL1
56.5973769249646,-1.74843356940041,0.752581789708375,-2.32324724476515,0.0201658740769173,0.0903239044801811,DCAF17_ENSG00000115827,DCAF17
0.289984351331174,4.4387384537141,1.9105414618836,2.32328821031603,0.0201636747449309,0.0903239044801811,EGFR_ENSG00000146648,EGFR
24.0995331370083,1.79060809233315,0.770815567733526,2.32300457760366,0.0201789065276479,0.0903550374566802,DPM2_ENSG00000136908,DPM2
10.7820697335536,2.01246524970201,0.866716498259967,2.32194178112712,0.0202360706756293,0.0905837005205859,TDGF1_ENSG00000241186,TDGF1
68.7427813106855,-1.43268400552427,0.617166021914816,-2.321391578038,0.020265719666205,0.0906617877388761,RIC1_ENSG00000107036,RIC1
1.60921169293052,-2.57461587462876,1.10907986694717,-2.32139808083938,0.0202653690262196,0.0906617877388761,FAM160A1_ENSG00000164142,FAM160A1
95.2362297755928,1.28737463703314,0.554888711676626,2.32005915770619,0.0203376773499869,0.0909563131814436,DCTN5_ENSG00000166847,DCTN5
57.1547804845487,-1.28395724042653,0.553578935118554,-2.31937517664316,0.0203747024142761,0.0910944790156184,MTOR_ENSG00000198793,MTOR
154.919678941006,1.89660548931668,0.8177778327277,2.31921851316334,0.0203831911475637,0.0911050153066648,GNPAT_ENSG00000116906,GNPAT
299.130673942114,-1.14314711730903,0.492992052944864,-2.31879420871086,0.0204061973689644,0.0911804133265278,TRIR_ENSG00000123144,TRIR
12.6213428793895,-2.28065441807921,0.984222578651098,-2.31721408099061,0.0204920728586549,0.0915365984549114,THG1L_ENSG00000113272,THG1L
77.3287875490407,1.20087149302259,0.518557902612284,2.31579055486974,0.0205697071926576,0.0917730149433373,PLXDC2_ENSG00000120594,PLXDC2
13.34656174275,-2.16038032898351,0.932873280748632,-2.31583471578241,0.0205672949554088,0.0917730149433373,ABHD1_ENSG00000143994,ABHD1
9.11583010427784,-2.17224535963167,0.93789107026708,-2.31609557708347,0.020553050749338,0.0917730149433373,MAPK12_ENSG00000188130,MAPK12
22.4636082617545,2.6453839433431,1.14228482865645,2.31587068039291,0.02056533061366,0.0917730149433373,RASGEF1A_ENSG00000198915,RASGEF1A
83.390655400097,1.55164124208858,0.670079615635001,2.31560728887145,0.0205797205160466,0.0917901253998511,GNPTAB_ENSG00000111670,GNPTAB
0.78470213873747,2.73069558326536,1.1794557342927,2.31521667483597,0.0206010771476061,0.0918436879430773,MPPED2_ENSG00000066382,MPPED2
123.227018298311,1.26598943221998,0.546830046756809,2.31514240983726,0.0206051397357806,0.0918436879430773,PCNX3_ENSG00000197136,PCNX3
53.6308211617206,2.23198537905301,0.964120331199742,2.31504855444294,0.0206102749951013,0.0918436879430773,ZNF461_ENSG00000197808,ZNF461
145.742159091285,1.03634036365662,0.447781584851003,2.31438808275569,0.0206464440001067,0.091894613094543,CBL_ENSG00000110395,CBL
17.603289827739,-1.63744352501236,0.707500180080697,-2.31440722011632,0.0206453952145504,0.091894613094543,CABLES2_ENSG00000149679,CABLES2
1.98186613897254,2.48938497529198,1.0754833998982,2.31466610784287,0.0206312119437909,0.091894613094543,ENPP6_ENSG00000164303,ENPP6
18.6073817037031,2.7904831887925,1.20561454642087,2.31457325815838,0.0206362977745986,0.091894613094543,OTUD3_ENSG00000169914,OTUD3
26.5263835286697,-2.09008121929619,0.903389140544865,-2.31360011482492,0.020689667391123,0.0920594155225858,DDX31_ENSG00000125485,DDX31
1.24325536055798,5.96308203415193,2.57794950363249,2.31311048790893,0.0207165652320594,0.0921330842771654,SYN1_ENSG00000008056,SYN1
7.5340890064866,2.75154903261657,1.18956429241587,2.31307298828589,0.0207186265443905,0.0921330842771654,CDT1_ENSG00000167513,CDT1
24.2007485765919,-1.49257859107893,0.645536645032597,-2.3121516068287,0.0207693300528937,0.0923090750873747,DARS2_ENSG00000117593,DARS2
2.19853065113919,2.96249696722509,1.28130549134958,2.3120926174325,0.0207725799132221,0.0923090750873747,SULF1_ENSG00000137573,SULF1
33.6372503041731,2.8060227980675,1.21366967006822,2.31201526022297,0.0207768423700734,0.0923090750873747,KATNB1_ENSG00000140854,KATNB1
139.813629318184,-1.67461589852058,0.724359864045548,-2.31185627702763,0.0207856048911685,0.092320398166843,TRAP1_ENSG00000126602,TRAP1
50.7791616584798,-1.71838137859527,0.743348070868089,-2.31167799573157,0.0207954348782949,0.0923364542698227,VPS18_ENSG00000104142,VPS18
0.386837826670982,4.11591744060753,1.78073879052371,2.311353839491,0.0208133184296419,0.0923882497487867,C17orf99_ENSG00000187997,C17orf99
164.046621420195,1.61469226954522,0.698697799337217,2.31100236908848,0.0208327240369183,0.0924467685234452,SMURF2_ENSG00000108854,SMURF2
100.778847318628,-1.27717914029912,0.552702115615911,-2.31079111914721,0.0208443952893673,0.092470940822374,UBE2R2_ENSG00000107341,UBE2R2
97.8622376493199,1.58886306447235,0.687623288901058,2.31065917940568,0.0208516876594514,0.0924756786735728,GLIPR1_ENSG00000139278,GLIPR1
707.364500654757,-1.30834018354053,0.566471190185688,-2.30963234531249,0.0209085172850956,0.0926723870240646,PTPRE_ENSG00000132334,PTPRE
54.5112697791142,1.57571719697408,0.68220787599446,2.30973175834,0.0209030094247517,0.0926723870240646,SMURF1_ENSG00000198742,SMURF1
53.1415629246036,-2.81000035549165,1.21678257721529,-2.30936932210401,0.0209230958731823,0.0926773337612942,BLNK_ENSG00000095585,BLNK
512.692051374302,-1.30115055087151,0.563445568989537,-2.30927461760849,0.0209283472281848,0.0926773337612942,EIF3H_ENSG00000147677,EIF3H
1267.31129451361,-1.5358392855431,0.665044260465966,-2.30937905466173,0.0209225562688858,0.0926773337612942,RPS28_ENSG00000233927,RPS28
10.2135114236598,-2.47681535246025,1.07283345032003,-2.30866715772276,0.0209620581399165,0.0926806122664187,NID2_ENSG00000087303,NID2
18.4715599655479,-2.53776919935506,1.09924338915089,-2.30865086331369,0.0209629630474451,0.0926806122664187,GOT1_ENSG00000120053,GOT1
56.5668997375342,1.56997382219434,0.680058366176264,2.30858688059639,0.0209665166471988,0.0926806122664187,YIPF6_ENSG00000181704,YIPF6
297.698718484404,1.25925780356312,0.545454136039132,2.30864103938663,0.0209635086341887,0.0926806122664187,LAMTOR4_ENSG00000188186,LAMTOR4
31.4716972908928,1.93936471162357,0.839938391501457,2.30893685923417,0.0209470852513408,0.0926806122664187,BLOC1S5_ENSG00000188428,BLOC1S5
13.9559826883707,2.99939160488706,1.29898390289542,2.30902907896046,0.0209419676720531,0.0926806122664187,AL133352.1_ENSG00000255339,AL133352.1
22.8930461695398,1.49936142117694,0.649627028838137,2.30803423290216,0.0209972325524499,0.0927637298076662,POFUT1_ENSG00000101346,POFUT1
90.5732831662604,1.91265271887214,0.828697103308976,2.30802389827954,0.020997807319323,0.0927637298076662,DDX50_ENSG00000107625,DDX50
101.905823674077,-1.5973884476793,0.692139011191709,-2.30790119015103,0.0210046328609271,0.0927662991720553,TUBGCP3_ENSG00000126216,TUBGCP3
18.7623760549128,3.0200064988272,1.30876591429253,2.30752227411095,0.0210257219669373,0.0928318428715564,TGDS_ENSG00000088451,TGDS
0.820879478563711,3.05298565851898,1.3234346033701,2.30686552304482,0.0210623180763351,0.0929381822572352,CX3CL1_ENSG00000006210,CX3CL1
241.534312694765,-1.71200869723715,0.74212394353837,-2.30690400457162,0.0210601722423228,0.0929381822572352,TM2D3_ENSG00000184277,TM2D3
50.416001849641,1.37119190297998,0.594558191405341,2.30623666917939,0.0210974116715159,0.0930377694282315,SLC25A11_ENSG00000108528,SLC25A11
3.00258316933291,-2.49390080061645,1.08132645298899,-2.30633477403871,0.0210919335150454,0.0930377694282315,ADRA1A_ENSG00000120907,ADRA1A
128.456002527986,1.23726077034288,0.536700950294932,2.30530758267331,0.0211493531725994,0.0932391513606259,GPX4_ENSG00000167468,GPX4
265.92468672501,-1.59266222704221,0.691013353980396,-2.30482119899436,0.0211765893336904,0.0933315300298541,SCO2_ENSG00000284194,SCO2
46.1120524457178,-1.56231229625764,0.677948484213093,-2.30447052045708,0.0211962453281956,0.0933904557654217,TMEM176A_ENSG00000002933,TMEM176A
163.570738769858,1.25194818395836,0.543447031284777,2.30371703567614,0.0212385329113398,0.0934935951003778,CALCOCO1_ENSG00000012822,CALCOCO1
2.23754807226456,-2.24575664210108,0.974805109466673,-2.30380064721835,0.0212338367857595,0.0934935951003778,FZD1_ENSG00000157240,FZD1
55.5072167104527,-1.67595489872633,0.727473898836028,-2.3038007293566,0.0212338321728276,0.0934935951003778,ZER1_ENSG00000160445,ZER1
97.7951494963247,-1.70310770485114,0.739372845552708,-2.30344908539074,0.0212535887017625,0.0935296176723842,FN1_ENSG00000115414,FN1
0.717582788231218,4.01640336325593,1.74372455644884,2.30334736550105,0.0212593066486936,0.0935296176723842,IGLON5_ENSG00000142549,IGLON5
298.053274998157,-1.4952243931993,0.649189910645694,-2.30321569802606,0.0212667100191129,0.0935344910461692,SDHA_ENSG00000073578,SDHA
3.11220740073562,2.75355900550797,1.19570318039862,2.30287838206636,0.0212856867946324,0.0935625587893056,PPEF1_ENSG00000086717,PPEF1
154.45646816384,1.21014778928286,0.525478721659862,2.30294346735923,0.0212820240678506,0.0935625587893056,AKT1_ENSG00000142208,AKT1
11.2477236947465,2.37650011666995,1.03207096333086,2.30265185351222,0.0212984391509853,0.0935889158052777,SIGLEC6_ENSG00000105492,SIGLEC6
84.2780480821191,-1.4923202105564,0.648136108998231,-2.30247966412943,0.0213081369509267,0.0935889158052777,GIT1_ENSG00000108262,GIT1
64.6959135368668,-1.31111478886811,0.569446720710172,-2.30243627925889,0.0213105810169788,0.0935889158052777,AIMP1_ENSG00000164022,AIMP1
190.270429497392,-1.47558477453093,0.641072332174764,-2.30174459335217,0.0213495798025,0.0936707219679106,HDAC8_ENSG00000147099,HDAC8
17.4281254410864,-2.92157387249863,1.26933410797428,-2.301658683986,0.0213544278996643,0.0936707219679106,PRMT9_ENSG00000164169,PRMT9
18.3567951575758,1.25936805557111,0.547132938884168,2.30175879766895,0.0213487783069581,0.0936707219679106,LRRC37A_ENSG00000176681,LRRC37A
9.33621767694689,2.47846635474074,1.0768157299485,2.30166247186904,0.0213542141190083,0.0936707219679106,CENPP_ENSG00000188312,CENPP
6.76137092250429,4.2546697464372,1.84872650831916,2.30140571214371,0.0213687093514399,0.0937025055235646,TMEM187_ENSG00000177854,TMEM187
4.69025414434849,-2.90404743633913,1.26191225636849,-2.3013069424465,0.0213742876232995,0.0937025055235646,OR6B1_ENSG00000221813,OR6B1
246.652680150379,2.03495362927631,0.884776880979143,2.29996247983369,0.0214503458054066,0.0940032076091662,HDAC1_ENSG00000116478,HDAC1
628.629302472989,-1.44498780533874,0.628290830848007,-2.2998709107189,0.0214555345630129,0.0940032076091662,ZNF267_ENSG00000185947,ZNF267
14.3520136662451,2.57298787618172,1.11891377095367,2.2995408073213,0.021474248921809,0.0940574635115911,AC002996.1_ENSG00000257767,AC002996.1
0.712646624575515,5.62493290552014,2.44726521127568,2.29845661173275,0.0215358146233314,0.0942993215027511,GRHL1_ENSG00000134317,GRHL1
2.08639287187984,2.80405237335402,1.22007818705661,2.29825629463853,0.0215472063691677,0.0943214039560177,FZD3_ENSG00000104290,FZD3
210.041287931759,-1.82562616737253,0.794987307232407,-2.29642178027733,0.0216517768176956,0.0947512365774678,H1-5_ENSG00000184357,H1-5
32.287656395769,-1.63950899888022,0.713982892853527,-2.29628610893981,0.0216595278284615,0.0947572452731014,SLC39A3_ENSG00000141873,SLC39A3
0.648749835642056,2.98961882062874,1.3023137263049,2.29562106291492,0.0216975573804097,0.0948398381879221,APBA1_ENSG00000107282,APBA1
377.735872768384,1.13824380641674,0.4957983443284,2.29577976497396,0.0216884769911794,0.0948398381879221,KANSL1_ENSG00000120071,KANSL1
433.932300442336,-1.45045379464551,0.631804397203288,-2.29573235176269,0.0216911894664902,0.0948398381879221,SLC3A2_ENSG00000168003,SLC3A2
20.5895608325068,2.71077918729525,1.18090577286175,2.29550845595926,0.0217040023721456,0.094840106836167,SLC25A32_ENSG00000164933,SLC25A32
58.6677186539634,-1.45148866071049,0.632402427739999,-2.29519779975804,0.0217217912338083,0.0948899301266363,RAB22A_ENSG00000124209,RAB22A
684.185079785561,1.26237346214514,0.550200316013967,2.29438883512582,0.0217681738981917,0.0950366616530806,FFAR2_ENSG00000126262,FFAR2
2.78576966399372,1.73265210310534,0.75515389652094,2.29443575817833,0.0217654811728104,0.0950366616530806,SHOX_ENSG00000185960,SHOX
36.0578771173171,-2.24182174827727,0.977285191547422,-2.29392788069119,0.0217946416372498,0.095096326227495,MS4A4E_ENSG00000214787,MS4A4E
0.583262736723183,-2.12929903663801,0.928204422356547,-2.29399794415125,0.0217906168295634,0.095096326227495,EPPK1_ENSG00000261150,EPPK1
52.984317881171,-2.1258459351581,0.926774489111743,-2.29381145050248,0.0218013314205585,0.0950975868805747,MPP7_ENSG00000150054,MPP7
324.845013811971,-1.47869832489509,0.644800507151371,-2.29326482919152,0.0218327627881413,0.0951810766028988,LILRB2_ENSG00000131042,LILRB2
10.180502196371,2.81930820132836,1.22939109102116,2.29325576044851,0.0218332845838782,0.0951810766028988,BACE1_ENSG00000186318,BACE1
1.39500668616795,5.47716709432937,2.38963027841216,2.29205628327106,0.0219023955999754,0.0954543536018875,LRRC56_ENSG00000161328,LRRC56
0.621713205266221,4.34028962371661,1.89404148102581,2.29154940226858,0.0219316580412143,0.0955258409611026,KLK10_ENSG00000129451,KLK10
1.26156983175231,5.55850021840319,2.42562696922679,2.29157256615392,0.0219303200395913,0.0955258409611026,ASPHD1_ENSG00000174939,ASPHD1
159.136263083886,-1.69892278180775,0.741493088735028,-2.2912186338865,0.0219507717666468,0.0955611329092908,WAPL_ENSG00000062650,WAPL
54.9696289206187,1.93022482930247,0.842456413702832,2.29118657999004,0.0219526247976987,0.0955611329092908,METTL26_ENSG00000130731,METTL26
18.8495992577152,1.98813162542923,0.867820093135708,2.29094905862974,0.0219663601138682,0.0955743404597561,ZNF714_ENSG00000160352,ZNF714
105.896554982633,2.07068824676222,0.903870849045315,2.29091163737532,0.0219685247809159,0.0955743404597561,TRMT112_ENSG00000173113,TRMT112
215.353196596356,-1.44684892884585,0.631631646918805,-2.29065300306562,0.0219834907960393,0.095589520497955,MAZ_ENSG00000103495,MAZ
2.68293189209628,6.29431369912891,2.74785387930301,2.29062896922505,0.0219848819776208,0.095589520497955,ESYT3_ENSG00000158220,ESYT3
33.5155768438171,-1.35551023067638,0.591801328960462,-2.29048189712149,0.021993396809092,0.0955985653577181,ING3_ENSG00000071243,ING3
2229.99069065836,1.34230141839065,0.586094117408245,2.29024891825636,0.022006891138434,0.0956012811823725,IL32_ENSG00000008517,IL32
35.4543762620882,2.70570106064325,1.18137541031935,2.29029742536443,0.0220040809728947,0.0956012811823725,LSMEM1_ENSG00000181016,LSMEM1
96.7097864173368,3.11847040268172,1.36192208597216,2.28975683323008,0.0220354167867624,0.0956413050543174,ENO2_ENSG00000111674,ENO2
1.93580179264476,4.22959928485115,1.84709917414622,2.28986041683777,0.0220294094833165,0.0956413050543174,C10orf95_ENSG00000120055,C10orf95
89.6290265411378,2.87033320817462,1.25354047777487,2.28978103145874,0.0220340132894521,0.0956413050543174,H3C7_ENSG00000277775,H3C7
29.0806973795975,-1.54297248711225,0.674515326156291,-2.28752769177958,0.0221650410020045,0.096175821894504,AAR2_ENSG00000131043,AAR2
50.3019103568852,-2.16053980527002,0.944841709453324,-2.28666853257366,0.0222151777450602,0.096365225038937,MSRA_ENSG00000175806,MSRA
14.1538587475706,-1.48175748386562,0.648050770824781,-2.28648363766279,0.0222259802837583,0.0963839431044358,SOCS5_ENSG00000171150,SOCS5
